2012-12-21 16:46:15;15.75;NC;16.06;12.94;36.00;NC;17.31;39.06;15.06;NC;NC;12.94;12.88;35.88;NC;12.88
2012-12-21 16:46:25;15.75;NC;16.00;12.94;36.00;NC;17.31;38.94;15.06;NC;NC;13.00;12.94;35.88;NC;12.88
2012-12-21 16:46:35;15.75;NC;16.00;13.00;35.94;NC;17.31;38.88;15.06;NC;NC;13.00;12.94;35.88;NC;12.88
2012-12-21 16:46:45;15.75;NC;16.00;13.06;35.94;NC;17.31;38.88;15.13;NC;NC;13.00;13.00;35.88;NC;12.94
2012-12-21 16:46:55;15.81;NC;16.00;13.06;36.00;NC;17.38;38.88;15.19;NC;NC;13.06;13.00;35.88;NC;12.94
2012-12-21 16:47:05;15.81;NC;16.00;13.13;36.00;NC;17.38;38.88;15.13;NC;NC;13.06;13.06;35.88;NC;13.00
2012-12-21 16:47:15;15.81;NC;16.00;13.19;36.00;NC;17.38;38.88;15.25;NC;NC;13.13;13.06;35.88;NC;13.06
2012-12-21 16:47:25;15.88;NC;16.00;13.19;36.00;NC;17.44;38.94;15.25;NC;NC;13.13;13.06;35.88;NC;13.06
2012-12-21 16:47:35;15.88;NC;16.06;13.19;36.00;NC;17.44;38.94;15.25;NC;NC;13.13;13.06;35.88;NC;13.13
2012-12-21 16:47:45;15.88;NC;16.06;13.25;36.00;NC;17.44;38.94;15.31;NC;NC;13.19;13.13;35.88;NC;13.13
2012-12-21 16:47:55;15.94;NC;16.06;13.25;36.00;NC;17.50;38.94;15.31;NC;NC;13.19;13.13;35.88;NC;13.19
2012-12-21 16:48:05;15.94;NC;16.06;13.31;36.00;NC;17.50;38.94;15.38;NC;NC;13.19;13.13;35.88;NC;13.19
2012-12-21 16:48:15;15.94;NC;16.13;13.31;35.94;NC;17.56;38.94;15.44;NC;NC;13.19;13.19;35.88;NC;13.25
2012-12-21 16:48:25;16.00;NC;16.13;13.38;35.94;NC;17.56;38.94;15.44;NC;NC;13.25;13.19;35.81;NC;13.25
2012-12-21 16:48:35;16.00;NC;16.19;13.38;35.94;NC;17.63;38.88;15.50;NC;NC;13.25;13.19;35.81;NC;13.25
2012-12-21 16:48:45;16.00;NC;16.19;13.44;35.94;NC;17.63;38.88;15.50;NC;NC;13.25;13.25;35.81;NC;13.31
