2012-12-21 16:40:24;0.00;20.21;0.00;0.00;12.98;11.17;0.00;0.00
2012-12-21 16:40:34;16.38;21.17;34.04;33.30;0.85;29.26;0.00;0.00
2012-12-21 16:40:44;16.38;21.06;33.62;33.30;0.96;29.04;0.00;0.00
2012-12-21 16:40:54;16.28;21.06;33.51;33.09;0.85;28.62;0.00;0.00
2012-12-21 16:41:04;16.49;15.96;33.62;33.09;0.74;29.04;0.00;0.00
2012-12-21 16:41:14;16.38;15.85;33.51;32.77;0.74;28.51;0.00;0.00
2012-12-21 16:41:24;16.28;15.96;33.40;32.66;0.74;29.15;0.00;0.00
2012-12-21 16:41:34;16.28;15.85;33.30;32.87;0.64;28.62;0.00;0.00
2012-12-21 16:41:44;16.17;15.96;33.30;32.23;0.74;28.62;0.00;0.00
2012-12-21 16:41:54;16.17;15.96;33.30;32.55;0.74;28.51;0.00;0.00
2012-12-21 16:42:04;16.06;15.85;33.19;32.66;0.64;28.62;0.00;0.00
2012-12-21 16:42:14;16.17;15.85;33.19;32.23;0.64;28.94;0.00;0.00
2012-12-21 16:42:24;17.55;15.85;33.19;32.55;0.74;28.83;0.00;0.00
2012-12-21 16:42:34;16.06;15.85;33.19;32.55;0.85;29.15;0.00;0.00
2012-12-21 16:42:44;16.06;15.85;33.19;32.55;0.85;28.83;0.00;0.00
2012-12-21 16:42:54;16.17;15.85;33.09;32.34;0.53;28.51;0.00;0.00
2012-12-21 16:43:04;16.06;15.96;33.40;32.45;0.85;29.04;0.00;0.00
2012-12-21 16:43:14;16.06;15.85;33.09;32.13;0.74;28.94;0.00;0.00
2012-12-21 16:43:24;16.06;15.96;33.09;32.55;0.74;28.51;0.00;0.00
2012-12-21 16:43:34;16.06;15.96;33.19;32.45;0.64;28.72;0.00;0.00
2012-12-21 16:43:44;16.06;15.96;33.30;32.45;0.64;28.40;0.00;0.00
2012-12-21 16:43:54;16.06;15.85;33.19;32.45;0.74;29.15;0.00;0.00
2012-12-21 16:44:04;16.06;15.96;33.19;32.34;0.64;28.51;0.00;0.00
2012-12-21 16:44:14;16.06;15.74;33.19;32.66;0.74;28.72;0.00;0.00
2012-12-21 16:44:24;16.06;15.85;33.30;32.34;0.64;28.40;0.00;0.00
2012-12-21 16:44:34;16.06;15.85;33.19;32.45;0.74;28.51;0.00;0.00
2012-12-21 16:44:44;16.06;15.85;33.30;32.45;0.64;28.62;0.00;0.00
2012-12-21 16:45:05;0.00;0.00;0.00;0.00;13.62;12.02;0.00;0.00
2012-12-21 16:45:15;0.00;0.00;0.00;0.00;12.87;10.11;0.00;0.00
2012-12-21 16:45:25;0.00;0.00;0.00;0.00;12.13;11.38;0.00;0.00
2012-12-21 16:45:35;0.00;0.00;0.00;0.00;13.09;11.17;0.00;0.00
2012-12-21 16:45:45;0.00;0.00;0.00;0.00;13.40;10.53;0.00;0.00
2012-12-21 16:45:55;0.00;0.00;0.00;0.00;12.66;11.60;0.00;0.00
2012-12-21 16:46:05;0.00;0.00;0.00;0.00;13.19;11.17;0.00;0.00
2012-12-21 16:46:15;0.00;0.00;0.00;0.00;13.30;11.91;0.00;0.00
2012-12-21 16:46:25;0.00;0.00;0.00;0.00;12.55;11.81;0.00;0.00
2012-12-21 16:46:35;0.00;0.00;0.00;0.00;14.04;11.38;0.00;0.00
2012-12-21 16:46:45;0.00;0.00;0.00;0.00;11.81;12.02;0.00;0.00
2012-12-21 16:46:55;0.00;0.00;0.00;0.00;12.34;10.53;0.00;0.00
2012-12-21 16:47:05;0.00;0.00;0.00;0.00;14.57;11.81;0.00;0.00
2012-12-21 16:47:15;0.00;0.00;0.00;0.00;12.55;12.66;0.00;0.00
2012-12-21 16:47:25;0.00;0.00;0.00;0.00;12.98;10.74;0.00;0.00
2012-12-21 16:47:35;0.00;0.00;0.00;0.00;13.40;11.17;0.00;0.00
2012-12-21 16:47:45;0.00;0.00;0.00;0.00;12.34;10.96;0.00;0.00
2012-12-21 16:47:55;0.00;0.00;0.00;0.00;13.09;12.02;0.00;0.00
2012-12-21 16:48:05;0.00;0.00;0.00;0.00;12.55;11.38;0.00;0.00
2012-12-21 16:48:15;0.00;0.00;0.00;0.00;12.45;10.74;0.00;0.00
2012-12-21 16:48:25;0.00;0.00;0.00;0.00;13.62;11.28;0.00;0.00
2012-12-21 16:48:35;0.00;0.00;0.00;0.00;12.45;12.02;0.00;0.00
2012-12-21 16:48:45;0.00;0.00;0.00;0.00;14.15;11.60;0.00;0.00
2012-12-21 16:48:55;0.00;0.00;0.00;0.00;14.47;11.60;0.00;0.00
2012-12-21 16:49:05;0.00;0.00;0.00;0.00;11.70;11.17;0.00;0.00
2012-12-21 16:49:15;0.00;0.00;0.00;0.00;14.04;11.17;0.00;0.00
2012-12-21 16:49:25;0.00;0.00;0.00;0.00;13.51;12.23;0.00;0.00
2012-12-21 16:49:35;0.00;0.00;0.00;0.00;12.45;12.45;0.00;0.00
2012-12-21 16:49:45;0.00;0.00;0.00;0.00;13.51;10.64;0.00;0.00
2012-12-21 16:49:55;0.00;0.00;0.00;0.00;11.91;12.02;0.00;0.00
2012-12-21 16:50:05;0.00;0.00;0.00;0.00;11.06;11.81;0.00;0.00
2012-12-21 16:50:15;0.00;0.00;0.00;0.00;12.45;12.77;0.00;0.00
2012-12-21 16:50:25;0.00;0.00;0.00;0.00;13.94;11.28;0.00;0.00
2012-12-21 16:50:35;0.00;0.00;0.00;0.00;13.19;12.02;0.00;0.00
2012-12-21 16:50:45;0.00;0.00;0.00;0.00;12.55;10.96;0.00;0.00
2012-12-21 16:50:55;0.00;0.00;0.00;0.00;11.28;11.49;0.00;0.00
2012-12-21 16:51:05;0.00;0.00;0.00;0.00;12.66;11.81;0.00;0.00
2012-12-21 16:51:15;0.00;0.00;0.00;0.00;12.77;11.28;0.00;0.00
2012-12-21 16:51:25;0.00;0.00;0.00;0.00;14.04;11.60;0.00;0.00
2012-12-21 16:51:35;0.00;0.00;0.00;0.00;13.62;10.96;0.00;0.00
