2012-12-21 14:00:50;29.4;520
2012-12-21 14:01:00;29.4;520
2012-12-21 14:01:10;29.4;520
2012-12-21 14:01:20;29.4;520
2012-12-21 14:01:30;29.4;520
2012-12-21 14:01:40;29.4;520
2012-12-21 14:01:50;29.4;520
2012-12-21 14:02:00;29.4;520
2012-12-21 14:02:10;29.4;520
2012-12-21 14:02:20;29.4;520
2012-12-21 14:02:30;29.4;520
2012-12-21 14:02:40;29.4;520
2012-12-21 14:02:50;29.4;520
2012-12-21 14:03:00;29.4;520
2012-12-21 14:03:10;29.4;520
2012-12-21 14:03:20;29.4;520
2012-12-21 14:03:30;29.4;520
2012-12-21 14:03:40;29.4;520
2012-12-21 14:03:50;29.4;520
2012-12-21 14:04:00;29.4;520
2012-12-21 14:04:10;29.4;520
2012-12-21 14:04:20;29.4;520
2012-12-21 14:04:30;29.4;520
2012-12-21 14:04:40;29.4;520
2012-12-21 14:04:50;29.4;520
2012-12-21 14:05:00;29.4;520
