2012-12-21 14:00:50;18.19;100.00;18.19
2012-12-21 14:01:00;18.18;100.00;18.18
2012-12-21 14:01:10;18.20;100.00;18.20
2012-12-21 14:01:20;18.20;100.00;18.20
2012-12-21 14:01:30;18.20;100.00;18.20
2012-12-21 14:01:40;18.20;100.00;18.20
2012-12-21 14:01:50;18.21;100.00;18.21
2012-12-21 14:02:00;18.20;100.00;18.20
2012-12-21 14:02:10;18.21;100.00;18.21
2012-12-21 14:02:20;18.22;100.00;18.22
2012-12-21 14:02:30;18.22;100.00;18.22
2012-12-21 14:02:40;18.22;100.00;18.22
2012-12-21 14:02:50;18.22;100.00;18.22
2012-12-21 14:03:00;18.24;100.00;18.24
2012-12-21 14:03:10;17.98;100.00;17.98
2012-12-21 14:03:20;17.89;100.00;17.89
2012-12-21 14:03:30;17.74;100.00;17.74
2012-12-21 14:03:40;17.63;100.00;17.63
2012-12-21 14:03:50;17.56;100.00;17.56
2012-12-21 14:04:00;17.49;100.00;17.49
2012-12-21 14:04:10;17.43;100.00;17.43
2012-12-21 14:04:20;17.38;100.00;17.38
2012-12-21 14:04:30;17.34;100.00;17.34
2012-12-21 14:04:40;17.30;100.00;17.30
2012-12-21 14:04:50;17.28;100.00;17.28
2012-12-21 14:05:00;17.27;100.00;17.27
