2012-12-21 14:00:50;28.35;50.43;17.06
2012-12-21 14:01:00;28.37;50.30;17.04
2012-12-21 14:01:10;28.33;50.26;16.99
2012-12-21 14:01:20;28.32;50.46;17.04
2012-12-21 14:01:30;28.36;50.40;17.06
2012-12-21 14:01:40;28.38;50.37;17.07
2012-12-21 14:01:50;28.63;52.77;18.04
2012-12-21 14:02:00;28.40;50.11;17.01
2012-12-21 14:02:10;28.27;50.22;16.92
2012-12-21 14:02:20;28.20;50.57;16.97
2012-12-21 14:02:30;28.15;50.79;16.99
2012-12-21 14:02:40;28.12;50.88;16.99
2012-12-21 14:02:50;28.08;50.97;16.98
2012-12-21 14:03:00;28.03;51.15;16.99
2012-12-21 14:03:10;27.98;51.24;16.98
2012-12-21 14:03:20;27.95;51.27;16.96
2012-12-21 14:03:30;27.91;51.33;16.94
2012-12-21 14:03:40;27.89;51.58;17.00
2012-12-21 14:03:50;27.90;51.78;17.07
2012-12-21 14:04:00;27.88;51.84;17.07
2012-12-21 14:04:10;27.83;51.86;17.03
2012-12-21 14:04:20;27.83;52.12;17.10
2012-12-21 14:04:30;27.81;52.21;17.11
2012-12-21 14:04:40;27.76;52.24;17.08
2012-12-21 14:04:50;27.78;52.18;17.08
2012-12-21 14:05:00;27.74;52.07;17.01
