2012-12-21 14:00:50;17.02;17.55;33.62;32.98;12.34;11.28;0.00;0.00
2012-12-21 14:01:00;17.13;17.66;33.72;32.77;12.45;11.06;0.00;0.00
2012-12-21 14:01:10;17.02;17.55;33.62;32.98;12.66;11.28;0.00;0.00
2012-12-21 14:01:20;17.02;17.66;33.62;32.77;12.02;11.06;0.00;0.00
2012-12-21 14:01:40;17.02;17.66;33.62;32.98;12.66;10.96;0.00;0.00
2012-12-21 14:01:50;17.02;17.66;33.62;32.98;12.02;10.64;0.00;0.00
2012-12-21 14:02:00;17.02;17.55;33.72;32.98;12.34;11.06;0.00;0.00
2012-12-21 14:02:10;17.13;17.66;33.62;32.55;12.45;10.64;0.00;0.00
2012-12-21 14:02:20;17.02;17.55;33.62;32.77;12.45;11.38;0.00;0.00
2012-12-21 14:02:30;17.02;17.55;33.62;32.98;12.34;11.28;0.00;0.00
2012-12-21 14:02:40;17.13;17.66;33.62;32.77;12.55;11.06;0.00;0.00
2012-12-21 14:02:50;17.02;17.66;33.62;32.66;12.55;11.17;0.00;0.00
2012-12-21 14:03:00;17.02;17.66;33.51;32.55;12.23;11.17;0.00;0.00
2012-12-21 14:03:10;17.13;17.66;33.62;32.98;12.98;11.28;0.00;0.00
2012-12-21 14:03:20;17.02;17.66;33.62;32.87;12.45;11.17;0.00;0.00
2012-12-21 14:03:30;17.02;17.55;33.62;32.77;12.66;11.28;0.00;0.00
2012-12-21 14:03:40;17.02;17.55;33.51;32.87;12.87;10.96;0.00;0.00
2012-12-21 14:03:50;17.02;17.55;33.51;32.77;12.23;11.49;0.00;0.00
2012-12-21 14:04:00;17.02;17.66;33.51;32.77;12.66;10.96;0.00;0.00
2012-12-21 14:04:10;17.13;17.55;33.62;32.87;12.13;11.06;0.00;0.00
2012-12-21 14:04:20;17.02;17.66;33.62;32.66;12.55;11.28;0.00;0.00
2012-12-21 14:04:30;17.02;17.55;33.62;32.77;12.13;11.06;0.00;0.00
2012-12-21 14:04:40;17.02;17.66;33.62;32.87;12.13;11.49;0.00;0.00
2012-12-21 14:04:50;17.02;17.55;33.62;32.77;12.23;11.28;0.00;0.00
2012-12-21 14:05:00;17.02;17.55;33.62;32.77;12.55;11.28;0.00;0.00
