2012-07-10 14:53:10;28.56;NC;NC;NC;27.75;NC;NC;NC;27.88;NC;NC;NC;NC;NC;NC;NC
2012-12-21 13:45:25;25.13;25.38;NC;24.38;25.31;NC;25.81;24.88;26.56;9.69;26.63;NC;NC;11.63;NC;NC
2012-12-21 13:48:19;25.13;25.38;NC;24.38;25.31;NC;25.81;24.94;26.56;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:48:25;25.13;25.38;NC;24.38;25.31;NC;25.75;24.88;26.56;9.69;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:48:35;25.13;25.38;NC;24.44;25.31;NC;25.81;24.94;26.56;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:48:45;25.13;25.38;NC;24.44;25.31;NC;25.75;24.88;26.63;9.69;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:56:02;25.19;25.44;NC;24.44;25.38;NC;25.81;24.94;26.63;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:56:09;25.19;25.38;NC;24.44;25.38;NC;25.81;24.94;26.63;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:56:19;25.19;25.44;NC;24.44;25.38;NC;25.81;24.94;26.63;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:56:29;25.19;25.44;NC;24.44;25.38;NC;25.81;24.94;26.63;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 13:56:58;25.19;25.44;NC;24.44;25.38;NC;25.81;24.94;26.63;9.69;26.75;NC;NC;11.63;NC;NC
2012-12-21 13:59:53;25.19;25.44;NC;24.44;25.38;NC;25.81;24.94;26.63;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 14:00:43;25.19;25.44;NC;24.44;25.38;NC;25.81;24.94;26.63;9.69;26.69;NC;NC;11.63;NC;NC
2012-12-21 14:00:50;25.19;25.44;NC;24.44;25.38;NC;25.88;24.94;26.69;9.69;26.75;NC;NC;11.63;NC;NC
2012-12-21 14:01:00;25.19;25.44;NC;24.44;25.38;NC;25.88;24.94;26.63;9.69;26.75;NC;NC;11.69;NC;NC
2012-12-21 14:01:10;25.19;25.44;NC;24.44;25.38;NC;25.88;25.00;26.63;9.69;26.75;NC;NC;11.63;NC;NC
2012-12-21 14:01:20;25.19;25.44;NC;24.50;25.38;NC;25.88;24.94;26.63;9.63;26.69;NC;NC;11.63;NC;NC
2012-12-21 14:01:30;25.25;25.44;NC;24.44;25.38;NC;25.88;25.00;26.69;9.63;26.75;NC;NC;11.69;NC;NC
2012-12-21 14:01:40;25.19;25.44;NC;24.44;25.38;NC;25.88;25.00;26.69;9.63;26.75;NC;NC;11.63;NC;NC
2012-12-21 14:01:50;25.19;25.44;NC;24.50;25.38;NC;25.88;24.94;26.69;9.63;26.75;NC;NC;11.63;NC;NC
2012-12-21 14:02:00;25.19;25.44;NC;24.44;25.38;NC;25.88;24.94;26.63;9.63;26.75;NC;NC;11.63;NC;NC
2012-12-21 14:02:10;25.19;25.44;NC;24.44;25.38;NC;25.88;25.00;26.63;9.63;26.75;NC;NC;11.63;NC;NC
2012-12-21 14:02:20;25.19;25.44;NC;24.50;25.38;NC;25.88;25.00;26.63;9.63;26.75;NC;NC;11.63;NC;NC
