2012-07-10 14:52:07;28.59;95.43;27.79
2012-07-10 14:52:25;28.57;95.64;27.80
2012-07-10 14:52:44;28.56;95.89;27.84
2012-07-10 14:53:16;28.55;95.82;27.82
2012-07-10 14:53:30;28.55;95.74;27.80
2012-07-10 14:53:42;28.56;95.85;27.83
2012-07-10 14:53:56;28.56;96.00;27.86
2012-07-10 14:54:10;28.57;96.15;27.89
2012-07-10 14:54:26;28.54;96.14;27.86
2012-11-30 18:30:10;28.98;86.10;26.42
2012-11-30 18:30:20;28.98;86.03;26.40
2012-12-13 11:47:48;29.40;89.78;27.54
2012-12-21 13:23:19;27.82;91.18;26.25
2012-12-21 13:23:29;27.93;90.80;26.29
2012-12-21 13:23:39;28.16;91.39;26.62
2012-12-21 13:23:49;27.90;88.12;25.75
2012-12-21 13:23:59;27.83;88.72;25.79
2012-12-21 13:24:09;28.19;92.66;26.89
2012-12-21 13:24:19;27.97;89.19;26.02
2012-12-21 13:24:39;27.58;86.43;25.11
2012-12-21 13:24:49;27.99;93.34;26.81
2012-12-21 13:30:07;28.43;84.31;25.52
2012-12-21 13:30:16;28.10;79.77;24.27
2012-12-21 13:30:26;28.60;83.49;25.52
2012-12-21 13:41:20;18.19;100.00;18.19
2012-12-21 13:41:25;28.71;80.13;24.94
2012-12-21 13:41:35;28.47;79.59;24.60
2012-12-21 13:41:45;28.05;75.61;23.33
2012-12-21 13:41:55;28.40;81.28;24.88
2012-12-21 13:42:05;28.62;81.76;25.19
2012-12-21 13:42:15;28.77;82.32;25.45
2012-12-21 13:42:25;28.40;78.38;24.27
2012-12-21 13:42:35;29.03;83.93;26.03
2012-12-21 13:42:45;29.18;82.38;25.87
2012-12-21 13:44:31;28.96;80.24;25.21
2012-12-21 13:44:35;28.77;78.57;24.67
2012-12-21 13:44:45;28.45;77.51;24.13
2012-12-21 13:44:55;28.91;81.39;25.40
2012-12-21 13:45:05;28.26;75.65;23.55
2012-12-21 13:45:15;28.62;81.42;25.12
2012-12-21 13:45:25;28.87;83.52;25.79
2012-12-21 13:45:35;28.52;77.88;24.28
2012-12-21 13:48:19;28.81;80.33;25.08
2012-12-21 13:48:25;28.91;81.42;25.41
2012-12-21 13:48:35;28.84;81.09;25.27
2012-12-21 13:48:45;28.39;76.50;23.86
2012-12-21 13:56:02;18.18;100.00;18.18
2012-12-21 13:56:09;27.92;82.19;24.60
2012-12-21 13:56:19;27.69;80.21;23.97
2012-12-21 13:56:29;27.99;83.64;24.96
2012-12-21 13:56:58;27.96;83.20;24.84
2012-12-21 13:58:29;28.09;83.38;25.00
2012-12-21 13:59:08;28.21;83.77;25.20
2012-12-21 13:59:53;28.36;83.86;25.37
2012-12-21 14:00:34;28.36;84.26;25.45
2012-12-21 14:00:43;18.18;100.00;18.18
2012-12-21 14:00:50;27.76;81.52;24.31
2012-12-21 14:01:00;27.88;83.44;24.81
2012-12-21 14:01:10;28.02;84.13;25.09
2012-12-21 14:01:20;27.82;82.20;24.50
2012-12-21 14:01:30;27.62;80.89;24.04
2012-12-21 14:01:40;27.64;82.10;24.31
2012-12-21 14:01:50;27.80;83.77;24.80
2012-12-21 14:02:00;27.62;81.49;24.16
2012-12-21 14:02:10;27.68;81.94;24.31
2012-12-21 14:02:20;27.87;83.59;24.83
2012-12-21 14:02:30;27.77;81.73;24.36
2012-12-21 14:02:40;27.91;83.91;24.93
2012-12-21 14:02:50;27.90;83.31;24.80
2012-12-21 14:03:00;27.79;83.22;24.68
2012-12-21 14:03:10;27.85;84.12;24.92
2012-12-21 14:03:20;27.96;85.57;25.31
2012-12-21 14:03:30;27.92;85.59;25.28
2012-12-21 14:03:40;27.92;85.99;25.36
2012-12-21 14:03:50;27.85;86.28;25.34
2012-12-21 14:04:00;27.81;86.70;25.39
2012-12-21 14:04:10;27.78;87.51;25.51
2012-12-21 14:04:20;27.81;87.99;25.64
2012-12-21 14:04:30;27.65;88.07;25.49
2012-12-21 14:04:40;27.72;87.33;25.42
2012-12-21 14:04:50;27.57;86.76;25.16
2012-12-21 14:05:00;27.60;87.94;25.42
2012-12-21 14:05:35;27.40;100.00;27.40
2012-12-21 14:06:19;27.48;90.57;25.80
2012-12-21 14:06:29;27.40;90.52;25.71
2012-12-21 14:06:39;27.40;90.69;25.74
2012-12-21 14:06:49;27.32;91.11;25.74
2012-12-21 14:06:59;27.29;90.58;25.61
2012-12-21 14:07:09;27.07;89.11;25.12
2012-12-21 14:08:39;27.16;89.27;25.24
2012-12-21 14:08:49;27.27;90.66;25.61
2012-12-21 14:08:59;27.22;91.12;25.64
2012-12-21 14:09:09;27.21;91.47;25.70
2012-12-21 14:09:19;26.96;91.30;25.42
2012-12-21 14:09:29;27.18;89.86;25.37
2012-12-21 14:09:39;27.56;90.95;25.95
2012-12-21 14:09:49;27.28;90.88;25.66
2012-12-21 14:09:59;26.88;88.53;24.82
2012-12-21 14:10:09;27.04;87.42;24.77
2012-12-21 14:10:19;26.97;89.33;25.06
2012-12-21 14:10:29;27.02;89.49;25.14
2012-12-21 14:10:39;27.26;89.88;25.45
2012-12-21 14:10:49;27.22;90.59;25.54
2012-12-21 14:10:59;27.02;90.26;25.29
2012-12-21 14:11:09;26.89;87.19;24.58
2012-12-21 14:11:19;27.02;87.92;24.84
2012-12-21 14:11:29;27.38;89.90;25.57
2012-12-21 14:11:39;27.33;90.86;25.70
2012-12-21 14:11:49;26.98;89.81;25.16
2012-12-21 14:11:59;26.88;87.22;24.57
2012-12-21 14:12:09;27.09;88.22;24.97
2012-12-21 14:12:19;27.31;89.11;25.36
2012-12-21 14:12:30;27.39;90.77;25.75
2012-12-21 14:12:40;27.07;90.61;25.40
2012-12-21 14:12:50;26.85;88.58;24.80
2012-12-21 14:13:00;27.11;87.80;24.91
2012-12-21 14:13:10;27.12;89.17;25.18
2012-12-21 14:13:20;27.34;90.26;25.60
2012-12-21 14:13:30;27.39;90.71;25.74
2012-12-21 14:13:40;27.44;91.03;25.84
2012-12-21 14:13:50;27.00;88.53;24.94
2012-12-21 14:14:00;27.26;88.23;25.14
2012-12-21 14:14:10;27.36;90.01;25.57
2012-12-21 14:14:20;27.35;91.01;25.75
2012-12-21 14:14:30;27.06;90.61;25.39
2012-12-21 14:14:40;27.22;89.84;25.40
2012-12-21 14:14:50;27.23;90.81;25.60
2012-12-21 14:15:00;27.14;90.60;25.47
2012-12-21 14:15:10;27.18;90.63;25.51
2012-12-21 14:15:20;27.13;90.62;25.46
2012-12-21 14:15:30;27.17;90.91;25.55
2012-12-21 14:15:40;27.10;90.78;25.46
2012-12-21 14:15:50;26.91;90.74;25.27
2012-12-21 14:16:00;27.12;90.45;25.42
2012-12-21 14:16:10;26.93;90.41;25.22
2012-12-21 14:16:20;26.84;89.39;24.94
2012-12-21 14:16:30;26.82;88.16;24.69
2012-12-21 14:16:40;26.74;86.23;24.24
2012-12-21 14:16:50;26.70;86.05;24.17
2012-12-21 14:17:00;26.74;86.37;24.27
2012-12-21 14:17:10;26.74;86.45;24.29
2012-12-21 14:17:20;26.77;86.71;24.37
2012-12-21 14:17:30;26.63;84.99;23.90
2012-12-21 14:17:40;26.92;86.69;24.51
2012-12-21 14:17:50;27.08;89.58;25.22
2012-12-21 14:18:00;26.96;90.53;25.28
2012-12-21 14:18:10;26.66;89.23;24.74
2012-12-21 14:18:20;26.80;89.27;24.88
2012-12-21 14:18:30;26.77;88.23;24.66
2012-12-21 14:18:40;26.82;88.27;24.71
2012-12-21 14:18:50;26.74;88.70;24.72
2012-12-21 14:19:00;26.84;87.40;24.57
2012-12-21 14:19:10;26.79;87.87;24.61
2012-12-21 14:19:20;26.78;87.22;24.47
2012-12-21 14:19:30;26.87;87.10;24.54
2012-12-21 14:19:40;26.98;86.71;24.57
2012-12-21 14:19:50;27.16;89.07;25.20
