2012-07-10 14:53:18;27.8;490
2012-07-10 14:53:32;27.8;490
2012-07-10 14:53:48;27.8;490
2012-07-10 14:53:58;27.8;490
2012-07-10 14:54:12;27.8;490
2012-07-10 14:54:28;27.8;490
2012-12-13 11:37:54;31.4;410
2012-12-21 13:23:19;29.2;420
2012-12-21 13:23:29;29.2;420
2012-12-21 13:23:39;29.2;420
2012-12-21 13:23:49;29.2;420
2012-12-21 13:23:59;29.2;430
2012-12-21 13:24:09;29.2;430
2012-12-21 13:24:19;29.2;430
2012-12-21 13:24:33;29.2;430
2012-12-21 13:24:39;29.2;430
2012-12-21 13:24:49;29.2;430
2012-12-21 13:30:07;29.2;450
2012-12-21 13:30:16;29.2;450
2012-12-21 13:30:26;29.4;450
2012-12-21 13:41:20;29.4;480
2012-12-21 13:41:25;29.4;480
2012-12-21 13:41:35;29.4;480
2012-12-21 13:41:45;29.4;480
2012-12-21 13:41:55;29.4;480
2012-12-21 13:42:05;29.4;480
2012-12-21 13:42:15;29.4;480
2012-12-21 13:42:25;29.4;480
2012-12-21 13:42:35;29.4;480
2012-12-21 13:42:45;29.4;480
2012-12-21 13:44:31;29.4;480
2012-12-21 13:44:35;29.4;480
2012-12-21 13:44:45;29.4;480
2012-12-21 13:44:55;29.4;480
2012-12-21 13:45:05;29.4;480
2012-12-21 13:45:15;29.4;490
2012-12-21 13:45:25;29.4;490
2012-12-21 13:45:35;29.4;490
2012-12-21 13:48:19;29.4;490
2012-12-21 13:48:25;29.4;490
2012-12-21 13:48:35;29.4;490
2012-12-21 13:48:45;29.4;490
2012-12-21 13:56:02;29.4;520
2012-12-21 13:56:09;29.4;530
2012-12-21 13:56:19;29.4;530
2012-12-21 13:56:29;29.4;530
2012-12-21 13:56:58;29.4;530
2012-12-21 13:58:29;29.4;530
2012-12-21 14:00:50;29.4;550
2012-12-21 14:01:00;29.6;550
2012-12-21 14:01:10;29.4;550
2012-12-21 14:01:20;29.4;550
2012-12-21 14:01:30;29.4;550
2012-12-21 14:01:40;29.4;550
2012-12-21 14:01:50;29.4;560
2012-12-21 14:02:00;29.4;560
2012-12-21 14:02:10;29.4;560
2012-12-21 14:02:20;29.4;560
2012-12-21 14:02:30;29.4;560
2012-12-21 14:02:40;29.4;560
2012-12-21 14:02:50;29.4;560
2012-12-21 14:03:00;29.4;560
2012-12-21 14:03:10;29.6;560
2012-12-21 14:03:20;29.6;560
2012-12-21 14:03:30;29.6;560
2012-12-21 14:03:40;29.6;560
2012-12-21 14:03:50;29.6;560
2012-12-21 14:04:00;29.6;560
2012-12-21 14:04:10;29.6;560
2012-12-21 14:04:20;29.6;560
2012-12-21 14:04:30;29.6;560
2012-12-21 14:04:40;29.6;560
2012-12-21 14:04:50;29.6;560
2012-12-21 14:05:00;29.6;560
2012-12-21 14:05:35;29.6;570
2012-12-21 14:06:19;29.6;580
2012-12-21 14:06:29;29.6;580
2012-12-21 14:06:39;29.6;580
2012-12-21 14:06:49;29.6;580
2012-12-21 14:06:59;29.6;580
2012-12-21 14:07:09;29.6;590
2012-12-21 14:08:39;29.6;600
2012-12-21 14:08:49;29.6;600
2012-12-21 14:08:59;29.6;600
2012-12-21 14:09:09;29.6;600
2012-12-21 14:09:19;29.6;600
2012-12-21 14:09:29;29.6;600
2012-12-21 14:09:39;29.6;610
2012-12-21 14:09:49;29.6;610
2012-12-21 14:09:59;29.6;610
2012-12-21 14:10:09;29.6;610
2012-12-21 14:10:19;29.6;610
2012-12-21 14:10:29;29.6;610
2012-12-21 14:10:39;29.6;610
2012-12-21 14:10:49;29.6;610
2012-12-21 14:10:59;29.6;610
2012-12-21 14:11:09;29.6;610
2012-12-21 14:11:19;29.6;620
2012-12-21 14:11:29;29.6;620
2012-12-21 14:11:39;29.6;620
2012-12-21 14:11:49;29.6;620
2012-12-21 14:11:59;29.6;620
2012-12-21 14:12:09;29.6;620
2012-12-21 14:12:19;29.6;620
2012-12-21 14:12:30;29.6;620
2012-12-21 14:12:40;29.6;620
2012-12-21 14:12:50;29.6;620
2012-12-21 14:13:00;29.6;620
2012-12-21 14:13:10;29.6;620
2012-12-21 14:13:20;29.6;620
2012-12-21 14:13:30;29.6;630
2012-12-21 14:13:40;29.6;630
2012-12-21 14:13:50;29.6;630
2012-12-21 14:14:00;29.6;640
2012-12-21 14:14:10;29.6;630
2012-12-21 14:14:20;29.6;640
2012-12-21 14:14:30;29.6;640
2012-12-21 14:14:40;29.6;640
2012-12-21 14:14:50;29.6;650
2012-12-21 14:15:00;29.6;650
2012-12-21 14:15:10;29.6;650
2012-12-21 14:15:20;29.6;650
2012-12-21 14:15:30;29.6;650
2012-12-21 14:15:40;29.6;650
2012-12-21 14:15:50;29.6;650
2012-12-21 14:16:00;29.6;650
2012-12-21 14:16:10;29.6;650
2012-12-21 14:16:20;29.6;650
2012-12-21 14:16:30;29.6;650
2012-12-21 14:16:40;29.6;650
2012-12-21 14:16:50;29.6;650
2012-12-21 14:17:00;29.6;650
2012-12-21 14:17:10;29.6;650
2012-12-21 14:17:20;29.6;650
2012-12-21 14:17:30;29.6;650
2012-12-21 14:17:40;29.6;650
2012-12-21 14:17:50;29.6;650
2012-12-21 14:18:00;29.6;650
2012-12-21 14:18:10;29.6;650
2012-12-21 14:18:20;29.6;660
2012-12-21 14:18:30;29.6;660
2012-12-21 14:18:40;29.6;660
2012-12-21 14:18:50;29.6;660
2012-12-21 14:19:00;29.6;660
2012-12-21 14:19:10;29.6;660
2012-12-21 14:19:20;29.6;660
2012-12-21 14:19:30;29.6;660
2012-12-21 14:19:40;29.6;660
2012-12-21 14:19:50;29.6;670
2012-12-21 16:35:16;29.4;450
2012-12-21 16:35:26;29.4;450
2012-12-21 16:35:36;29.4;450
2012-12-21 16:35:46;29.4;450
2012-12-21 16:35:56;29.4;450
2012-12-21 16:36:06;29.4;450
2012-12-21 16:36:16;29.4;450
2012-12-21 16:36:26;29.4;450
2012-12-21 16:36:36;29.4;450
2012-12-21 16:36:46;29.4;460
2012-12-21 16:36:56;29.4;460
2012-12-21 16:37:06;29.4;460
2012-12-21 16:37:16;29.4;460
2012-12-21 16:37:26;29.4;460
2012-12-21 16:37:36;29.4;460
2012-12-21 16:37:46;29.4;460
2012-12-21 16:37:56;29.4;460
2012-12-21 16:38:06;29.4;460
2012-12-21 16:38:16;29.4;460
2012-12-21 16:38:26;29.4;460
2012-12-21 16:38:36;29.4;460
2012-12-21 16:38:46;29.4;460
2012-12-21 16:38:56;29.4;460
2012-12-21 16:40:24;29.4;460
2012-12-21 16:40:34;29.4;460
2012-12-21 16:40:44;29.4;460
2012-12-21 16:40:54;29.2;460
2012-12-21 16:41:04;29.2;460
2012-12-21 16:41:14;29.2;460
2012-12-21 16:41:24;29.2;460
2012-12-21 16:41:34;29.2;460
2012-12-21 16:41:44;29.2;460
2012-12-21 16:41:54;29.2;460
2012-12-21 16:42:04;29.2;460
2012-12-21 16:42:14;29.2;460
2012-12-21 16:42:24;29.2;460
2012-12-21 16:42:34;29.2;460
2012-12-21 16:42:44;29.2;460
2012-12-21 16:42:54;29.2;460
2012-12-21 16:43:04;29.2;460
2012-12-21 16:43:14;29.2;460
2012-12-21 16:43:24;29.2;460
2012-12-21 16:43:34;29.2;460
2012-12-21 16:43:44;29.2;460
2012-12-21 16:43:54;29.2;460
2012-12-21 16:44:04;29.0;460
2012-12-21 16:44:14;29.0;460
2012-12-21 16:44:24;29.0;460
2012-12-21 16:44:34;29.0;460
2012-12-21 16:44:44;29.0;460
2012-12-21 16:44:55;29.0;460
2012-12-21 16:45:05;29.0;460
2012-12-21 16:45:15;29.0;460
2012-12-21 16:45:25;29.0;460
2012-12-21 16:45:35;29.0;460
2012-12-21 16:45:45;29.0;460
2012-12-21 16:45:55;29.0;460
2012-12-21 16:46:05;29.0;460
2012-12-21 16:46:15;29.0;460
2012-12-21 16:46:25;29.0;460
2012-12-21 16:46:35;29.0;460
2012-12-21 16:46:45;29.0;460
2012-12-21 16:46:55;29.0;460
2012-12-21 16:47:05;29.0;460
2012-12-21 16:47:15;29.0;460
2012-12-21 16:47:25;28.8;460
2012-12-21 16:47:35;28.8;460
2012-12-21 16:47:45;28.8;460
2012-12-21 16:47:55;29.0;460
2012-12-21 16:48:05;28.8;460
2012-12-21 16:48:15;29.0;460
2012-12-21 16:48:25;29.0;460
2012-12-21 16:48:35;29.0;460
2012-12-21 16:48:45;28.8;460
2012-12-21 16:48:55;28.8;460
2012-12-21 16:49:05;29.0;460
2012-12-21 16:49:15;28.8;460
2012-12-21 16:49:25;28.8;460
2012-12-21 16:49:35;28.8;460
2012-12-21 16:49:45;28.8;460
2012-12-21 16:49:55;28.8;460
2012-12-21 16:50:05;28.8;460
2012-12-21 16:50:15;28.8;460
2012-12-21 16:50:25;28.8;460
2012-12-21 16:50:35;28.8;460
2012-12-21 16:50:45;28.8;460
2012-12-21 16:50:55;28.8;460
2012-12-21 16:51:05;28.8;460
2012-12-21 16:51:15;28.8;460
2012-12-21 16:51:25;28.8;460
2012-12-21 16:51:35;28.8;460
2012-12-21 16:51:45;28.8;460
2012-12-21 16:51:55;28.8;460
2012-12-21 16:52:05;28.8;460
2012-12-21 16:52:15;28.8;460
2012-12-21 16:52:25;28.8;460
2012-12-21 16:52:35;28.8;460
2012-12-21 16:52:45;28.8;460
2012-12-21 16:52:55;28.8;460
2012-12-21 16:53:05;28.8;460
2012-12-21 16:53:15;28.8;460
2012-12-21 16:53:25;28.8;460
2012-12-21 16:53:35;28.8;460
2012-12-21 16:53:45;28.8;460
2012-12-21 16:53:55;28.8;460
2012-12-21 16:54:05;28.8;460
2012-12-21 16:54:15;28.8;460
2012-12-21 16:54:25;28.8;460
2012-12-21 16:54:35;28.8;460
2012-12-21 16:54:45;28.8;460
2012-12-21 16:54:55;28.8;460
2012-12-21 16:55:05;28.8;460
2012-12-21 16:55:15;28.8;460
2012-12-21 16:55:25;28.8;460
2012-12-21 16:55:35;28.8;460
2012-12-21 16:55:45;28.8;460
2012-12-21 16:55:55;28.8;460
2012-12-21 16:56:05;28.8;460
2012-12-21 16:56:15;28.8;460
2012-12-21 16:56:25;28.8;460
2012-12-21 16:56:35;28.8;460
2012-12-21 16:56:45;28.8;460
2012-12-21 16:56:55;28.8;460
2012-12-21 16:57:05;29.0;460
2012-12-21 16:57:15;28.8;460
2012-12-21 16:57:25;28.8;460
2012-12-21 16:57:35;28.8;460
2012-12-21 16:57:45;28.8;460
2012-12-21 16:57:55;28.8;460
2012-12-21 16:58:05;28.8;460
2012-12-21 16:58:15;28.8;460
2012-12-21 16:58:25;28.8;460
2012-12-21 16:58:35;28.8;460
2012-12-21 16:58:45;28.8;460
2012-12-21 16:58:55;28.8;460
2012-12-21 16:59:05;28.8;460
2012-12-21 16:59:15;28.8;460
2012-12-21 16:59:25;28.8;460
2012-12-21 16:59:35;29.0;460
2012-12-21 16:59:45;28.8;460
2012-12-21 16:59:55;28.8;460
2012-12-21 17:00:05;28.8;460
2012-12-21 17:00:15;28.8;460
2012-12-21 17:00:25;28.8;460
2012-12-21 17:00:36;28.8;460
2012-12-21 17:00:46;28.8;460
2012-12-21 17:00:56;28.8;460
2012-12-21 17:01:06;28.8;460
2012-12-21 17:01:16;29.0;460
2012-12-21 17:01:26;29.0;460
2012-12-21 17:01:36;29.0;460
2012-12-21 17:01:46;29.0;460
2012-12-21 17:01:56;29.0;460
2012-12-21 17:02:06;29.0;460
2012-12-21 17:02:16;28.8;460
2012-12-21 17:02:26;29.0;460
2012-12-21 17:02:36;29.0;460
2012-12-21 17:02:46;29.0;460
2012-12-21 17:02:56;29.0;460
2012-12-21 17:03:06;29.0;460
2012-12-21 17:03:16;29.0;460
2012-12-21 17:03:26;29.0;460
2012-12-21 17:03:36;29.0;460
2012-12-21 17:03:46;29.0;460
2012-12-21 17:03:56;29.0;460
2012-12-21 17:04:06;29.0;460
2012-12-21 17:04:16;29.0;460
2012-12-21 17:04:26;29.0;460
2012-12-21 17:04:36;29.0;460
2012-12-21 17:04:46;29.0;460
2012-12-21 17:04:56;29.0;460
2012-12-21 17:05:06;29.0;460
2012-12-21 17:05:16;29.0;460
2012-12-21 17:05:26;29.0;460
2012-12-21 17:05:36;29.0;460
2012-12-21 17:05:46;29.0;450
2012-12-21 17:05:56;29.0;450
2012-12-21 17:06:06;29.0;460
2012-12-21 17:06:16;29.0;460
2012-12-21 17:06:26;29.0;460
2012-12-21 17:06:36;29.0;460
2012-12-21 17:06:46;29.0;460
2012-12-21 17:06:56;29.0;460
2012-12-21 17:07:06;29.0;460
2012-12-21 17:07:16;29.0;460
2012-12-21 17:07:26;29.0;460
2012-12-21 17:07:36;29.0;460
2012-12-21 17:07:46;29.0;460
2012-12-21 17:07:56;29.0;460
2012-12-21 17:08:06;29.0;460
2012-12-21 17:08:16;29.0;460
2012-12-21 17:08:26;29.0;460
2012-12-21 17:08:36;29.0;460
2012-12-21 17:08:46;29.0;460
2012-12-21 17:08:56;29.0;460
2012-12-21 17:09:06;29.0;460
2012-12-21 17:09:16;29.0;460
2012-12-21 17:09:26;29.0;460
2012-12-21 17:09:36;29.0;460
2012-12-21 17:09:46;29.0;460
2012-12-21 17:09:56;29.0;460
2012-12-21 17:10:06;29.0;460
