2012-07-10 14:52:09;26.42;100.00;26.42
2012-07-10 14:52:27;26.43;100.00;26.43
2012-07-10 14:52:46;26.42;100.00;26.42
2012-07-10 14:53:16;26.43;100.00;26.43
2012-07-10 14:53:32;26.42;100.00;26.42
2012-07-10 14:53:44;26.42;100.00;26.42
2012-07-10 14:53:58;26.41;100.00;26.41
2012-07-10 14:54:12;26.42;100.00;26.42
2012-07-10 14:54:26;26.42;100.00;26.42
2012-11-30 18:30:10;25.55;100.00;25.55
2012-11-30 18:30:20;25.54;100.00;25.54
2012-12-13 11:47:48;26.47;100.00;26.47
2012-12-21 13:23:19;19.17;100.00;19.17
2012-12-21 13:23:29;19.16;100.00;19.16
2012-12-21 13:23:39;19.16;100.00;19.16
2012-12-21 13:23:49;19.16;100.00;19.16
2012-12-21 13:23:59;19.16;100.00;19.16
2012-12-21 13:24:09;19.16;100.00;19.16
2012-12-21 13:24:19;19.17;100.00;19.17
2012-12-21 13:24:33;19.16;100.00;19.16
2012-12-21 13:24:39;19.17;100.00;19.17
2012-12-21 13:24:49;19.18;100.00;19.18
2012-12-21 13:30:07;19.17;94.54;18.27
2012-12-21 13:30:16;19.18;94.60;18.29
2012-12-21 13:30:26;19.17;94.57;18.28
2012-12-21 13:41:20;19.22;94.58;18.33
2012-12-21 13:41:25;19.22;94.58;18.33
2012-12-21 13:41:35;19.22;94.53;18.32
2012-12-21 13:41:45;19.22;94.61;18.33
2012-12-21 13:41:55;19.24;94.69;18.37
2012-12-21 13:42:05;19.26;94.65;18.38
2012-12-21 13:42:15;19.26;94.51;18.36
2012-12-21 13:42:25;19.25;94.43;18.33
2012-12-21 13:42:35;19.24;94.48;18.33
2012-12-21 13:42:45;19.25;94.56;18.35
2012-12-21 13:44:31;19.28;94.62;18.39
2012-12-21 13:44:35;19.28;94.57;18.39
2012-12-21 13:44:45;19.28;94.52;18.38
2012-12-21 13:44:55;19.27;94.52;18.37
2012-12-21 13:45:05;19.27;94.52;18.37
2012-12-21 13:45:15;19.28;94.57;18.39
2012-12-21 13:45:25;19.30;94.58;18.41
2012-12-21 13:45:35;19.30;94.58;18.41
2012-12-21 13:48:19;19.20;94.55;18.30
2012-12-21 13:48:25;19.20;94.55;18.30
2012-12-21 13:48:35;19.19;94.60;18.30
2012-12-21 13:48:45;19.18;94.63;18.30
2012-12-21 13:56:02;19.18;94.68;18.30
2012-12-21 13:56:09;19.13;94.72;18.26
2012-12-21 13:56:19;19.12;94.74;18.26
2012-12-21 13:56:29;19.12;94.77;18.26
2012-12-21 13:56:58;19.13;94.77;18.27
2012-12-21 13:58:29;19.13;94.74;18.27
2012-12-21 14:00:34;19.12;94.69;18.25
2012-12-21 14:00:43;19.10;94.74;18.23
2012-12-21 14:00:50;19.14;94.62;18.25
2012-12-21 14:01:00;19.14;94.67;18.26
2012-12-21 14:01:10;19.12;94.69;18.25
2012-12-21 14:01:20;19.12;94.74;18.26
2012-12-21 14:01:30;19.13;94.74;18.27
2012-12-21 14:01:40;19.13;94.69;18.26
2012-12-21 14:01:50;19.12;94.69;18.25
2012-12-21 14:02:00;19.11;94.71;18.24
2012-12-21 14:02:10;19.09;94.07;18.11
2012-12-21 14:02:20;19.05;92.90;17.87
2012-12-21 14:02:30;18.96;92.16;17.66
2012-12-21 14:02:40;18.83;91.99;17.50
2012-12-21 14:02:50;18.71;92.12;17.40
2012-12-21 14:03:00;18.60;92.33;17.33
2012-12-21 14:03:10;18.53;92.58;17.30
2012-12-21 14:03:20;18.46;92.78;17.27
2012-12-21 14:03:30;18.40;92.92;17.23
2012-12-21 14:03:40;18.36;93.07;17.22
2012-12-21 14:03:50;18.32;93.16;17.20
2012-12-21 14:04:00;18.29;93.32;17.19
2012-12-21 14:04:10;18.26;93.41;17.18
2012-12-21 14:04:20;18.24;93.46;17.17
2012-12-21 14:04:30;18.22;93.51;17.15
2012-12-21 14:04:40;18.19;93.55;17.13
2012-12-21 14:04:50;18.17;93.65;17.13
2012-12-21 14:05:00;18.14;93.73;17.11
2012-12-21 14:05:35;18.12;100.00;18.12
2012-12-21 14:06:19;18.08;94.08;17.11
2012-12-21 14:06:29;18.07;94.13;17.11
2012-12-21 14:06:39;18.06;94.21;17.11
2012-12-21 14:06:49;18.06;94.26;17.12
2012-12-21 14:06:59;18.05;94.26;17.11
2012-12-21 14:07:09;18.05;94.23;17.11
2012-12-21 14:08:39;18.02;94.41;17.11
2012-12-21 14:08:49;18.00;94.37;17.08
2012-12-21 14:08:59;17.99;94.40;17.08
2012-12-21 14:09:09;17.98;94.40;17.07
2012-12-21 14:09:19;17.98;94.45;17.07
2012-12-21 14:09:29;17.98;94.47;17.08
2012-12-21 14:09:39;17.98;94.50;17.08
2012-12-21 14:09:49;17.98;94.50;17.08
2012-12-21 14:09:59;17.97;94.52;17.08
2012-12-21 14:10:09;17.96;94.52;17.07
2012-12-21 14:10:19;17.96;94.50;17.06
2012-12-21 14:10:29;17.95;94.49;17.05
2012-12-21 14:10:39;17.95;94.52;17.06
2012-12-21 14:10:49;17.92;94.59;17.04
2012-12-21 14:10:59;17.92;94.59;17.04
2012-12-21 14:11:09;17.92;94.56;17.03
2012-12-21 14:11:19;17.92;94.59;17.04
2012-12-21 14:11:29;17.92;94.54;17.03
2012-12-21 14:11:39;17.92;94.54;17.03
2012-12-21 14:11:49;17.90;94.58;17.02
2012-12-21 14:11:59;17.88;94.58;17.00
2012-12-21 14:12:09;17.88;94.63;17.01
2012-12-21 14:12:19;17.88;94.68;17.01
2012-12-21 14:12:30;17.88;94.68;17.01
2012-12-21 14:12:40;17.88;94.74;17.02
2012-12-21 14:12:50;17.88;94.74;17.02
2012-12-21 14:13:00;17.88;94.74;17.02
2012-12-21 14:13:10;17.88;94.68;17.01
2012-12-21 14:13:20;17.87;94.68;17.00
2012-12-21 14:13:30;17.86;94.68;16.99
