2012-11-30 18:20:02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:20:12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:23:20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:23:31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:30:10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:30:20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:44:08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:44:12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:44:22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2012-11-30 18:54:56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
